"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_r","val.temperature","flag"
"138",138,"2019-08-07 21:00:00",138,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,49.1,8.51,5.93,78.5,0
"139",139,"2019-08-07 21:00:00",139,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,49.1,8.51,5.93,78.5,0
"140",140,"2019-08-07 21:00:00",140,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,49.1,8.51,5.93,78.5,0
"141",141,"2019-08-07 22:00:00",141,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,57.8,10.1,7.62,74.9,0
"142",142,"2019-08-07 22:00:00",142,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,57.8,10.1,7.62,74.9,0
"143",143,"2019-08-07 22:00:00",143,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,57.8,10.1,7.62,74.9,0
"144",144,"2019-08-07 22:00:00",144,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,57.8,10.1,7.62,74.9,0
"145",145,"2019-08-07 23:00:00",145,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,63.1,10.7,8.58,73.1,0
"146",146,"2019-08-07 23:00:00",146,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,63.1,10.7,8.58,73.1,0
"147",147,"2019-08-07 23:00:00",147,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,63.1,10.7,8.58,73.1,0
"148",148,"2019-08-07 23:00:00",148,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-07",1,0,63.1,10.7,8.58,73.1,0
"149",149,"2019-08-08 00:00:00",149,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,64.5,7.34,4.82,72.1,0
"150",150,"2019-08-08 00:00:00",150,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,64.5,7.34,4.82,72.1,0
"151",151,"2019-08-08 00:00:00",151,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,64.5,7.34,4.82,72.1,0
"152",152,"2019-08-08 00:00:00",152,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,64.5,7.34,4.82,72.1,0
"153",153,"2019-08-08 01:00:00",153,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,66.4,8.88,6.63,71.5,0
"154",154,"2019-08-08 01:00:00",154,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,66.4,8.88,6.63,71.5,0
"155",155,"2019-08-08 01:00:00",155,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,66.4,8.88,6.63,71.5,0
"156",156,"2019-08-08 01:00:00",156,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,66.4,8.88,6.63,71.5,0
"157",157,"2019-08-08 02:00:00",157,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,67.3,10.6,8.51,71.2,0
"158",158,"2019-08-08 02:00:00",158,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,67.3,10.6,8.51,71.2,0
"159",159,"2019-08-08 02:00:00",159,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,67.3,10.6,8.51,71.2,0
"160",160,"2019-08-08 02:00:00",160,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,67.3,10.6,8.51,71.2,0
"161",161,"2019-08-08 03:00:00",161,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,66,11.7,9.1,72.1,0
"162",162,"2019-08-08 03:00:00",162,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,66,11.7,9.1,72.1,0
"163",163,"2019-08-08 03:00:00",163,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,66,11.7,9.1,72.1,0
"164",164,"2019-08-08 03:00:00",164,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,66,11.7,9.1,72.1,0
"165",165,"2019-08-08 04:00:00",165,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,64.6,13.5,10.6,72.8,0
"166",166,"2019-08-08 04:00:00",166,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,64.6,13.5,10.6,72.8,0
"167",167,"2019-08-08 04:00:00",167,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,64.6,13.5,10.6,72.8,0
"168",168,"2019-08-08 04:00:00",168,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,64.6,13.5,10.6,72.8,0
"169",169,"2019-08-08 05:00:00",169,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,63,14.4,11.6,73.4,0
"170",170,"2019-08-08 05:00:00",170,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,63,14.4,11.6,73.4,0
"171",171,"2019-08-08 05:00:00",171,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,63,14.4,11.6,73.4,0
"172",172,"2019-08-08 05:00:00",172,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,63,14.4,11.6,73.4,0
"173",173,"2019-08-08 06:00:00",173,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.9,15.6,12.4,74.8,0
"174",174,"2019-08-08 06:00:00",174,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.9,15.6,12.4,74.8,0
"175",175,"2019-08-08 06:00:00",175,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.9,15.6,12.4,74.8,0
"176",176,"2019-08-08 06:00:00",176,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.9,15.6,12.4,74.8,0
"177",177,"2019-08-08 07:00:00",177,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,52.3,16.4,13.2,79.9,0
"178",178,"2019-08-08 07:00:00",178,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,52.3,16.4,13.2,79.9,0
"179",179,"2019-08-08 07:00:00",179,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,52.3,16.4,13.2,79.9,0
"180",180,"2019-08-08 07:00:00",180,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,52.3,16.4,13.2,79.9,0
"181",181,"2019-08-08 08:00:00",181,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,53.1,24.7,20,80.6,0
"182",182,"2019-08-08 08:00:00",182,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,53.1,24.7,20,80.6,0
"183",183,"2019-08-08 08:00:00",183,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,53.1,24.7,20,80.6,0
"184",184,"2019-08-08 08:00:00",184,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,53.1,24.7,20,80.6,0
"185",185,"2019-08-08 09:00:00",185,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,40.3,24.2,19.8,89.8,0
"186",186,"2019-08-08 09:00:00",186,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,40.3,24.2,19.8,89.8,0
"187",187,"2019-08-08 09:00:00",187,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,40.3,24.2,19.8,89.8,0
"188",188,"2019-08-08 09:00:00",188,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,40.3,24.2,19.8,89.8,0
"189",189,"2019-08-08 10:00:00",189,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,33.1,11.5,9.06,93.1,0
"190",190,"2019-08-08 10:00:00",190,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,33.1,11.5,9.06,93.1,0
"191",191,"2019-08-08 10:00:00",191,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,33.1,11.5,9.06,93.1,0
"192",192,"2019-08-08 10:00:00",192,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,33.1,11.5,9.06,93.1,0
"193",193,"2019-08-08 11:00:00",193,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,32.8,9.56,7.48,93.7,0
"194",194,"2019-08-08 11:00:00",194,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,32.8,9.56,7.48,93.7,0
"195",195,"2019-08-08 11:00:00",195,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,32.8,9.56,7.48,93.7,0
"196",196,"2019-08-08 11:00:00",196,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,32.8,9.56,7.48,93.7,0
"197",197,"2019-08-08 12:00:00",197,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,28.6,8.01,5.97,96.7,0
"198",198,"2019-08-08 12:00:00",198,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,28.6,8.01,5.97,96.7,0
"199",199,"2019-08-08 12:00:00",199,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,28.6,8.01,5.97,96.7,0
"200",200,"2019-08-08 12:00:00",200,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,28.6,8.01,5.97,96.7,0
"201",201,"2019-08-08 13:00:00",201,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,36.8,9.48,7.37,89.9,0
"202",202,"2019-08-08 13:00:00",202,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,36.8,9.48,7.37,89.9,0
"203",203,"2019-08-08 13:00:00",203,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,36.8,9.48,7.37,89.9,0
"204",204,"2019-08-08 13:00:00",204,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,36.8,9.48,7.37,89.9,0
"205",205,"2019-08-08 14:00:00",205,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,43.4,9.59,7.3,83.9,0
"206",206,"2019-08-08 14:00:00",206,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,43.4,9.59,7.3,83.9,0
"207",207,"2019-08-08 14:00:00",207,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,43.4,9.59,7.3,83.9,0
"208",208,"2019-08-08 14:00:00",208,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,43.4,9.59,7.3,83.9,0
"209",209,"2019-08-08 15:00:00",209,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,45,7.18,4.72,84.7,0
"210",210,"2019-08-08 15:00:00",210,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,45,7.18,4.72,84.7,0
"211",211,"2019-08-08 15:00:00",211,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,45,7.18,4.72,84.7,0
"212",212,"2019-08-08 15:00:00",212,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,45,7.18,4.72,84.7,0
"213",213,"2019-08-08 16:00:00",213,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,36.7,6.34,4.28,91.4,0
"214",214,"2019-08-08 16:00:00",214,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,36.7,6.34,4.28,91.4,0
"215",215,"2019-08-08 16:00:00",215,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,36.7,6.34,4.28,91.4,0
"216",216,"2019-08-08 16:00:00",216,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,36.7,6.34,4.28,91.4,0
"217",217,"2019-08-08 17:00:00",217,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,40.2,7.89,5.56,87.6,0
"218",218,"2019-08-08 17:00:00",218,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,40.2,7.89,5.56,87.6,0
"219",219,"2019-08-08 17:00:00",219,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,40.2,7.89,5.56,87.6,0
"220",220,"2019-08-08 17:00:00",220,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,40.2,7.89,5.56,87.6,0
"221",221,"2019-08-08 18:00:00",221,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,47.6,5.23,3.5,81.8,0
"222",222,"2019-08-08 18:00:00",222,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,47.6,5.23,3.5,81.8,0
"223",223,"2019-08-08 18:00:00",223,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,47.6,5.23,3.5,81.8,0
"224",224,"2019-08-08 18:00:00",224,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,47.6,5.23,3.5,81.8,0
"225",225,"2019-08-08 19:00:00",225,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,51,5.1,3.35,79.2,0
"226",226,"2019-08-08 19:00:00",226,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,51,5.1,3.35,79.2,0
"227",227,"2019-08-08 19:00:00",227,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,51,5.1,3.35,79.2,0
"228",228,"2019-08-08 19:00:00",228,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,51,5.1,3.35,79.2,0
"229",229,"2019-08-08 20:00:00",229,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.5,10.8,8.69,76.6,0
"230",230,"2019-08-08 20:00:00",230,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.5,10.8,8.69,76.6,0
"231",231,"2019-08-08 20:00:00",231,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.5,10.8,8.69,76.6,0
"232",232,"2019-08-08 20:00:00",232,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.5,10.8,8.69,76.6,0
"233",233,"2019-08-08 21:00:00",233,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,61.2,9.65,7.74,75.3,0
"234",234,"2019-08-08 21:00:00",234,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,61.2,9.65,7.74,75.3,0
"235",235,"2019-08-08 21:00:00",235,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,61.2,9.65,7.74,75.3,0
"236",236,"2019-08-08 21:00:00",236,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,61.2,9.65,7.74,75.3,0
"237",237,"2019-08-08 22:00:00",237,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,59.2,3.66,1.93,73.3,0
"238",238,"2019-08-08 22:00:00",238,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,59.2,3.66,1.93,73.3,0
"239",239,"2019-08-08 22:00:00",239,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,59.2,3.66,1.93,73.3,0
"240",240,"2019-08-08 22:00:00",240,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,59.2,3.66,1.93,73.3,0
"241",241,"2019-08-08 23:00:00",241,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.4,3.71,1.92,72,0
"242",242,"2019-08-08 23:00:00",242,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.4,3.71,1.92,72,0
"243",243,"2019-08-08 23:00:00",243,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.4,3.71,1.92,72,0
"244",244,"2019-08-08 23:00:00",244,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-08",2,0,60.4,3.71,1.92,72,0
"245",245,"2019-08-09 00:00:00",245,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,64.1,8.41,6.42,72.4,0
"246",246,"2019-08-09 00:00:00",246,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,64.1,8.41,6.42,72.4,0
"247",247,"2019-08-09 00:00:00",247,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,64.1,8.41,6.42,72.4,0
"248",248,"2019-08-09 00:00:00",248,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,64.1,8.41,6.42,72.4,0
"249",249,"2019-08-09 01:00:00",249,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,65.3,8.92,6.72,71.9,0
"250",250,"2019-08-09 01:00:00",250,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,65.3,8.92,6.72,71.9,0
"251",251,"2019-08-09 01:00:00",251,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,65.3,8.92,6.72,71.9,0
"252",252,"2019-08-09 01:00:00",252,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,65.3,8.92,6.72,71.9,0
"253",253,"2019-08-09 02:00:00",253,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,64.1,8.81,6.79,71.7,0
"254",254,"2019-08-09 02:00:00",254,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,64.1,8.81,6.79,71.7,0
"255",255,"2019-08-09 02:00:00",255,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,64.1,8.81,6.79,71.7,0
"256",256,"2019-08-09 02:00:00",256,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,64.1,8.81,6.79,71.7,0
"257",257,"2019-08-09 03:00:00",257,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,55.9,7.33,5.33,73,0
"258",258,"2019-08-09 03:00:00",258,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,55.9,7.33,5.33,73,0
"259",259,"2019-08-09 03:00:00",259,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,55.9,7.33,5.33,73,0
"260",260,"2019-08-09 03:00:00",260,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,55.9,7.33,5.33,73,0
"261",261,"2019-08-09 04:00:00",261,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,56.7,8.94,6.77,73.7,0
"262",262,"2019-08-09 04:00:00",262,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,56.7,8.94,6.77,73.7,0
"263",263,"2019-08-09 04:00:00",263,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,56.7,8.94,6.77,73.7,0
"264",264,"2019-08-09 04:00:00",264,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,56.7,8.94,6.77,73.7,0
"265",265,"2019-08-09 05:00:00",265,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,51,6.74,4.44,73.8,0
"266",266,"2019-08-09 05:00:00",266,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,51,6.74,4.44,73.8,0
"267",267,"2019-08-09 05:00:00",267,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,51,6.74,4.44,73.8,0
"268",268,"2019-08-09 05:00:00",268,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,51,6.74,4.44,73.8,0
"269",269,"2019-08-09 06:00:00",269,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,51.8,9.31,6.77,74.7,0
"270",270,"2019-08-09 06:00:00",270,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,51.8,9.31,6.77,74.7,0
"271",271,"2019-08-09 06:00:00",271,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,51.8,9.31,6.77,74.7,0
"272",272,"2019-08-09 06:00:00",272,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,51.8,9.31,6.77,74.7,0
"273",273,"2019-08-09 07:00:00",273,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,56,29.1,24.5,77.9,0
"274",274,"2019-08-09 07:00:00",274,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2019-08-09",3,0,56,29.1,24.5,77.9,0
