InstrumentName, I25 Denver,,,
10/25/2019 04:52:00.000000,0.659979,0.02726,9.866667,
10/25/2019 04:53:00.000000,0.642367,0.003871,9.6,
10/25/2019 04:54:00.000000,0.635489,-9999.0,9.733333,
10/25/2019 04:55:00.000000,0.66794,-9999.0,9.166667,
10/25/2019 04:56:00.000000,0.655535,-9999.0,9.133333,
10/25/2019 04:57:00.000000,0.65536,4.955863,9.133333,
10/25/2019 04:58:00.000000,0.676042,9.786263,8.866667,
10/25/2019 04:59:00.000000,0.657349,10.063175,8.4,
10/25/2019 05:00:00.000000,0.624922,10.668487,8.233333,
10/25/2019 05:01:00.000000,0.632763,10.453054,8.8,
10/25/2019 05:02:00.000000,0.774535,10.272827,8.866667,
10/25/2019 05:03:00.000000,0.883347,9.342028,8.8,
10/25/2019 05:04:00.000000,0.64317,8.43646,9.833333,
10/25/2019 05:05:00.000000,0.597801,7.748729,10.366667,
10/25/2019 05:06:00.000000,0.588883,6.676756,8.833333,
10/25/2019 05:07:00.000000,0.590554,5.846074,9.066667,
10/25/2019 05:08:00.000000,0.605171,5.179842,9.733333,
10/25/2019 05:09:00.000000,0.601379,4.824763,9.333333,
10/25/2019 05:10:00.000000,0.572816,4.69881,9.0,
10/25/2019 05:11:00.000000,0.554099,4.556378,9.1,
10/25/2019 05:12:00.000000,0.573248,4.297875,8.766667,
10/25/2019 05:13:00.000000,0.636877,4.635868,9.433333,
10/25/2019 05:14:00.000000,0.673069,4.979258,9.5,
10/25/2019 05:15:00.000000,0.659149,4.998782,9.1,
10/25/2019 05:16:00.000000,0.633717,7.065154,9.0,
10/25/2019 05:17:00.000000,0.607185,148.944669,9.2,
10/25/2019 05:18:00.000000,0.625774,270.817987,9.633333,
10/25/2019 05:19:00.000000,0.604037,276.11768,8.933333,
10/25/2019 05:20:00.000000,0.566021,276.645904,9.2,
10/25/2019 05:21:00.000000,0.575738,276.75711,9.566667,
10/25/2019 05:22:00.000000,0.690851,276.96762,9.433333,
10/25/2019 05:23:00.000000,0.680563,277.187567,9.433333,
10/25/2019 05:24:00.000000,0.600226,277.077494,9.566667,
10/25/2019 05:25:00.000000,0.563371,276.934613,9.533333,
10/25/2019 05:26:00.000000,0.550759,258.82859,9.8,
10/25/2019 05:27:00.000000,0.532691,18.33368,9.566667,
10/25/2019 05:28:00.000000,0.512594,0.014876,10.233333,
10/25/2019 05:29:00.000000,0.504153,-9999.0,10.133333,
10/25/2019 05:30:00.000000,0.490548,-9999.0,8.466667,
10/25/2019 05:31:00.000000,0.501949,-9999.0,8.533333,
10/25/2019 05:32:00.000000,0.494068,-9999.0,9.0,
10/25/2019 05:33:00.000000,0.532655,-9999.0,8.266667,
10/25/2019 05:34:00.000000,0.507424,-9999.0,7.7,
10/25/2019 05:35:00.000000,0.464434,-9999.0,8.266667,
10/25/2019 05:36:00.000000,0.46969,-9999.0,8.4,
10/25/2019 05:37:00.000000,0.481357,21.065264,7.533333,
10/25/2019 05:38:00.000000,0.501425,23.719133,7.766667,
10/25/2019 05:39:00.000000,0.503825,21.983493,7.033333,
10/25/2019 05:40:00.000000,0.501463,22.082502,7.266667,
10/25/2019 05:41:00.000000,0.463386,22.349681,7.4,
10/25/2019 05:42:00.000000,0.436116,22.590136,7.666667,
10/25/2019 05:43:00.000000,0.435799,22.95796,7.233333,
10/25/2019 05:44:00.000000,0.430061,23.305229,6.9,
10/25/2019 05:45:00.000000,0.448716,23.696497,6.9,
10/25/2019 05:46:00.000000,0.432492,23.56148,6.533333,
10/25/2019 05:47:00.000000,1.250451,23.384248,6.233333,
10/25/2019 05:48:00.000000,3.152802,22.849284,6.4,
10/25/2019 05:49:00.000000,3.801976,22.13921,4.933333,
10/25/2019 05:50:00.000000,3.850297,21.107128,5.466667,
10/25/2019 05:51:00.000000,3.840977,20.802125,6.566667,
10/25/2019 05:52:00.000000,3.854058,20.42743,6.266667,
10/25/2019 05:53:00.000000,3.86394,20.583717,6.6,
10/25/2019 05:54:00.000000,3.853474,20.748569,6.466667,
10/25/2019 05:55:00.000000,3.843972,21.346204,6.666667,
10/25/2019 05:56:00.000000,3.805474,21.886689,7.166667,
10/25/2019 05:57:00.000000,2.588036,22.356291,6.133333,
10/25/2019 05:58:00.000000,0.553325,22.210945,5.7,
10/25/2019 05:59:00.000000,0.114419,22.107061,5.666667,
10/25/2019 06:00:00.000000,0.13296,21.720039,6.0,
10/25/2019 06:01:00.000000,0.134502,21.483322,5.866667,
10/25/2019 06:02:00.000000,0.128532,21.300001,5.833333,
10/25/2019 06:03:00.000000,0.136208,21.057787,6.066667,
10/25/2019 06:04:00.000000,0.104178,21.14648,5.7,
10/25/2019 06:05:00.000000,0.111307,20.846029,5.666667,
10/25/2019 06:06:00.000000,0.126782,20.563623,5.1,
10/25/2019 06:07:00.000000,0.163462,20.463491,5.033333,
10/25/2019 06:08:00.000000,0.272207,20.445768,5.066667,
10/25/2019 06:09:00.000000,0.323614,20.201537,4.533333,
10/25/2019 06:10:00.000000,0.342417,20.133581,4.6,
10/25/2019 06:11:00.000000,0.356282,20.013635,5.466667,
10/25/2019 06:12:00.000000,0.347163,19.927952,5.7,
10/25/2019 06:13:00.000000,0.360953,20.088749,4.4,
10/25/2019 06:14:00.000000,0.365624,19.776608,4.566667,
10/25/2019 06:15:00.000000,0.325109,19.234545,4.5,
10/25/2019 06:16:00.000000,0.305432,19.172113,4.866667,
10/25/2019 06:17:00.000000,0.340577,18.470386,5.566667,
10/25/2019 06:18:00.000000,0.383853,25.61051,4.966667,
10/25/2019 06:19:00.000000,0.350011,19.13924,4.0,
10/25/2019 06:20:00.000000,0.299022,21.091136,4.4,
10/25/2019 06:21:00.000000,0.300051,20.721899,4.766667,
10/25/2019 06:22:00.000000,0.313579,20.245518,4.566667,
10/25/2019 06:23:00.000000,0.306875,19.826943,4.333333,
10/25/2019 06:24:00.000000,0.34914,19.555706,4.5,
10/25/2019 06:25:00.000000,0.306737,19.237304,4.466667,
10/25/2019 06:26:00.000000,0.259486,18.35653,4.133333,
10/25/2019 06:27:00.000000,0.245377,17.85631,4.4,
10/25/2019 06:28:00.000000,0.261112,17.400685,4.5,
10/25/2019 06:29:00.000000,0.323213,17.833655,4.5,
10/25/2019 06:30:00.000000,0.331478,17.599481,4.4,
10/25/2019 06:31:00.000000,0.295749,17.453957,4.966667,
10/25/2019 06:32:00.000000,0.327417,17.199662,4.7,
10/25/2019 06:33:00.000000,0.27995,17.527959,4.233333,
10/25/2019 06:34:00.000000,0.260297,17.881886,4.233333,
10/25/2019 06:35:00.000000,0.271996,17.941208,4.533333,
10/25/2019 06:36:00.000000,0.279169,17.51412,4.433333,
10/25/2019 06:37:00.000000,0.250424,17.664927,4.133333,
10/25/2019 06:38:00.000000,0.256736,17.309898,4.1,
10/25/2019 06:39:00.000000,0.252646,17.121074,4.066667,
10/25/2019 06:40:00.000000,0.251449,16.759613,4.333333,
10/25/2019 06:41:00.000000,0.256082,16.322361,4.033333,
10/25/2019 06:42:00.000000,0.237928,15.663372,4.333333,
10/25/2019 06:43:00.000000,0.241063,15.205005,5.233333,
10/25/2019 06:44:00.000000,0.25507,14.691475,4.333333,
10/25/2019 06:45:00.000000,0.254029,14.706586,3.933333,
10/25/2019 06:46:00.000000,0.253448,14.838144,3.9,
10/25/2019 06:47:00.000000,0.272126,14.982493,6.533333,
10/25/2019 06:48:00.000000,0.277592,15.496629,8.966667,
10/25/2019 06:49:00.000000,0.279091,15.931322,4.133333,
10/25/2019 06:50:00.000000,0.31132,16.710043,4.166667,
10/25/2019 06:51:00.000000,0.366819,17.420497,3.933333,
10/25/2019 06:52:00.000000,0.407989,17.887542,3.6,
10/25/2019 06:53:00.000000,0.342008,17.769632,3.766667,
10/25/2019 06:54:00.000000,0.284771,17.635274,4.033333,
10/25/2019 06:55:00.000000,0.266467,17.402672,3.966667,
10/25/2019 06:56:00.000000,0.273065,17.315854,4.033333,
10/25/2019 06:57:00.000000,0.282263,16.844801,3.9,
10/25/2019 06:58:00.000000,0.261992,15.982216,4.133333,
10/25/2019 06:59:00.000000,0.2466,15.54341,4.433333,
10/25/2019 07:00:00.000000,0.249096,15.346111,3.966667,
10/25/2019 07:01:00.000000,0.236324,15.171254,3.733333,
10/25/2019 07:02:00.000000,0.219437,15.027859,3.8,
10/25/2019 07:03:00.000000,0.215903,14.518755,3.766667,
10/25/2019 07:04:00.000000,0.239852,14.154741,3.7,
10/25/2019 07:05:00.000000,0.21388,13.821502,3.833333,
10/25/2019 07:06:00.000000,0.222704,13.663748,4.1,
10/25/2019 07:07:00.000000,0.234832,13.731099,4.0,
10/25/2019 07:08:00.000000,0.256453,13.544613,3.8,
10/25/2019 07:09:00.000000,0.245659,13.541,3.8,
10/25/2019 07:10:00.000000,0.241234,13.220746,3.7,
10/25/2019 07:11:00.000000,0.216221,13.262848,3.633333,
10/25/2019 07:12:00.000000,0.209251,13.312998,3.866667,
10/25/2019 07:13:00.000000,0.20367,13.020181,3.7,
10/25/2019 07:14:00.000000,0.214,12.797424,3.8,
10/25/2019 07:15:00.000000,0.20311,12.515401,4.3,
10/25/2019 07:16:00.000000,0.218739,12.39881,3.9,
10/25/2019 07:17:00.000000,0.229381,12.345629,3.8,
10/25/2019 07:18:00.000000,0.215659,12.149081,4.7,
10/25/2019 07:19:00.000000,0.225287,12.25165,4.8,
10/25/2019 07:20:00.000000,0.211254,12.396831,3.833333,
10/25/2019 07:21:00.000000,0.210852,13.00792,3.766667,
10/25/2019 07:22:00.000000,0.217457,13.140536,3.7,
10/25/2019 07:23:00.000000,0.216421,13.391899,4.033333,
10/25/2019 07:24:00.000000,0.223553,13.864126,3.9,
10/25/2019 07:25:00.000000,0.237925,14.213458,3.666667,
10/25/2019 07:26:00.000000,0.242527,14.452426,3.733333,
10/25/2019 07:27:00.000000,0.236005,14.162656,4.4,
10/25/2019 07:28:00.000000,0.221126,13.824397,3.7,
10/25/2019 07:29:00.000000,0.210218,13.556333,3.8,
10/25/2019 07:30:00.000000,0.204794,13.056553,3.5,
10/25/2019 07:31:00.000000,0.204656,12.521938,3.333333,
10/25/2019 07:32:00.000000,0.203965,11.96192,3.433333,
10/25/2019 07:33:00.000000,0.211027,11.343396,3.366667,
10/25/2019 07:34:00.000000,0.19741,10.877338,3.0,
10/25/2019 07:35:00.000000,0.1827,10.796128,2.833333,
10/25/2019 07:36:00.000000,0.203206,10.780904,2.9,
10/25/2019 07:37:00.000000,0.204666,10.800798,2.933333,
10/25/2019 07:38:00.000000,0.200267,11.01692,3.0,
10/25/2019 07:39:00.000000,0.218862,11.270941,2.9,
10/25/2019 07:40:00.000000,0.199957,11.506094,2.8,
10/25/2019 07:41:00.000000,0.184278,11.407581,3.033333,
10/25/2019 07:42:00.000000,0.206326,11.149638,3.033333,
10/25/2019 07:43:00.000000,0.20243,10.923874,2.9,
10/25/2019 07:44:00.000000,0.198453,10.607534,2.833333,
10/25/2019 07:45:00.000000,0.203652,10.254245,2.833333,
10/25/2019 07:46:00.000000,0.204263,10.085563,3.033333,
10/25/2019 07:47:00.000000,0.20498,9.996388,2.866667,
10/25/2019 07:48:00.000000,0.214952,9.943807,2.8,
10/25/2019 07:49:00.000000,0.214567,10.053013,2.833333,
10/25/2019 07:50:00.000000,0.195429,10.190473,2.866667,
10/25/2019 07:51:00.000000,0.210404,10.257266,2.7,
10/25/2019 07:52:00.000000,0.212532,10.271127,2.633333,
10/25/2019 07:53:00.000000,0.204355,10.322471,2.9,
10/25/2019 07:54:00.000000,0.195557,10.402924,2.8,
10/25/2019 07:55:00.000000,0.19404,10.834421,2.966667,
10/25/2019 07:56:00.000000,0.225084,11.363301,3.533333,
10/25/2019 07:57:00.000000,0.299443,11.883762,3.133333,
10/25/2019 07:58:00.000000,0.279346,12.318812,2.9,
10/25/2019 07:59:00.000000,0.259027,12.69269,2.8,
10/25/2019 08:00:00.000000,0.255432,12.964714,2.933333,
10/25/2019 08:01:00.000000,0.250515,12.951067,2.866667,
10/25/2019 08:02:00.000000,0.216588,12.761212,3.366667,
10/25/2019 08:03:00.000000,0.225913,12.847694,4.1,
10/25/2019 08:04:00.000000,0.257561,13.4407,3.766667,
10/25/2019 08:05:00.000000,0.237439,13.320348,3.0,
10/25/2019 08:06:00.000000,0.217477,13.474579,2.866667,
10/25/2019 08:07:00.000000,0.199969,13.580103,2.966667,
10/25/2019 08:08:00.000000,0.207704,14.053456,3.1,
10/25/2019 08:09:00.000000,0.235463,14.776679,3.933333,
10/25/2019 08:10:00.000000,0.235806,15.027896,4.033333,
10/25/2019 08:11:00.000000,0.244523,15.0562,3.2,
10/25/2019 08:12:00.000000,0.249439,15.38144,4.133333,
10/25/2019 08:13:00.000000,0.227646,15.705201,3.1,
10/25/2019 08:14:00.000000,0.245813,16.259583,3.1,
10/25/2019 08:15:00.000000,0.229182,16.414521,3.233333,
10/25/2019 08:16:00.000000,0.230691,16.540734,2.766667,
10/25/2019 08:17:00.000000,0.245466,16.84227,3.033333,
10/25/2019 08:18:00.000000,0.23199,16.542703,3.4,
10/25/2019 08:19:00.000000,0.232686,16.508081,3.533333,
10/25/2019 08:20:00.000000,0.258457,16.011309,3.266667,
10/25/2019 08:21:00.000000,0.234172,15.425958,2.8,
10/25/2019 08:22:00.000000,0.220438,14.657221,2.533333,
10/25/2019 08:23:00.000000,0.200606,13.505827,2.833333,
10/25/2019 08:24:00.000000,0.196598,13.028048,2.966667,
10/25/2019 08:25:00.000000,0.261182,12.891173,3.0,
10/25/2019 08:26:00.000000,0.366254,12.642807,3.1,
10/25/2019 08:27:00.000000,0.358442,12.40704,4.833333,
10/25/2019 08:28:00.000000,0.280008,12.344623,5.566667,
10/25/2019 08:29:00.000000,0.285152,12.689039,2.5,
10/25/2019 08:30:00.000000,0.259797,12.560267,2.566667,
10/25/2019 08:31:00.000000,0.254865,11.978872,3.066667,
10/25/2019 08:32:00.000000,0.217255,11.674203,3.666667,
10/25/2019 08:33:00.000000,0.214209,11.491301,3.066667,
10/25/2019 08:34:00.000000,0.208079,11.747203,2.466667,
10/25/2019 08:35:00.000000,0.20623,11.671389,2.833333,
10/25/2019 08:36:00.000000,0.203075,11.807413,3.266667,
10/25/2019 08:37:00.000000,0.227941,12.220733,3.6,
10/25/2019 08:38:00.000000,0.224272,12.803944,4.466667,
10/25/2019 08:39:00.000000,0.207411,13.306049,4.3,
10/25/2019 08:40:00.000000,0.198983,13.561669,3.266667,
10/25/2019 08:41:00.000000,0.207029,12.955487,2.766667,
10/25/2019 08:42:00.000000,0.194778,12.604997,3.266667,
10/25/2019 08:43:00.000000,0.1919,12.039598,2.8,
10/25/2019 08:44:00.000000,0.191815,11.407161,2.733333,
10/25/2019 08:45:00.000000,0.194369,10.890847,3.066667,
10/25/2019 08:46:00.000000,0.209227,10.547627,3.8,
10/25/2019 08:47:00.000000,0.218712,10.310915,3.4,
10/25/2019 08:48:00.000000,0.20575,10.333228,3.366667,
10/25/2019 08:49:00.000000,0.215919,10.514187,3.366667,
10/25/2019 08:50:00.000000,0.227127,10.678733,3.333333,
10/25/2019 08:51:00.000000,0.226752,10.850698,3.0,
10/25/2019 08:52:00.000000,0.196417,10.632273,2.8,
10/25/2019 08:53:00.000000,0.204245,10.317986,2.5,
10/25/2019 08:54:00.000000,0.207544,10.186596,3.266667,
10/25/2019 08:55:00.000000,0.211331,10.272606,3.833333,
10/25/2019 08:56:00.000000,0.194758,10.26443,2.966667,
10/25/2019 08:57:00.000000,0.200422,10.387947,3.433333,
10/25/2019 08:58:00.000000,0.208645,10.586119,3.066667,
10/25/2019 08:59:00.000000,0.195274,10.989294,2.566667,
10/25/2019 09:00:00.000000,0.211741,11.513912,2.5,
10/25/2019 09:01:00.000000,0.205342,12.009086,2.433333,
10/25/2019 09:02:00.000000,0.207407,12.187228,2.533333,
10/25/2019 09:03:00.000000,0.189914,12.014748,3.566667,
10/25/2019 09:04:00.000000,0.179012,11.627979,4.066667,
10/25/2019 09:05:00.000000,0.194922,11.659562,3.066667,
10/25/2019 09:06:00.000000,0.20702,12.107956,3.8,
10/25/2019 09:07:00.000000,0.23764,12.549818,3.733333,
10/25/2019 09:08:00.000000,0.269145,13.165066,2.7,
10/25/2019 09:09:00.000000,0.237912,14.338536,2.766667,
10/25/2019 09:10:00.000000,0.206833,15.370431,3.066667,
10/25/2019 09:11:00.000000,0.208747,16.095179,3.3,
10/25/2019 09:12:00.000000,0.208239,17.067973,3.966667,
10/25/2019 09:13:00.000000,0.21579,16.997966,3.066667,
10/25/2019 09:14:00.000000,0.209258,17.003169,3.766667,
10/25/2019 09:15:00.000000,0.209766,16.521682,2.8,
10/25/2019 09:16:00.000000,0.20816,16.245924,2.566667,
10/25/2019 09:17:00.000000,0.200246,16.528881,2.7,
10/25/2019 09:18:00.000000,0.210155,16.387528,3.133333,
10/25/2019 09:19:00.000000,0.251513,15.962098,3.066667,
10/25/2019 09:20:00.000000,0.202409,15.55105,2.8,
10/25/2019 09:21:00.000000,0.192649,15.123626,2.833333,
10/25/2019 09:22:00.000000,0.194707,14.822908,3.166667,
10/25/2019 09:23:00.000000,0.177008,14.020062,3.7,
10/25/2019 09:24:00.000000,0.18517,13.352547,3.766667,
10/25/2019 09:25:00.000000,0.19134,12.772729,3.566667,
10/25/2019 09:26:00.000000,0.184389,12.284978,2.7,
10/25/2019 09:27:00.000000,0.191962,11.992589,2.266667,
10/25/2019 09:28:00.000000,0.177188,11.670289,2.241667,
10/25/2019 09:29:00.000000,0.18945,11.256876,2.6,
10/25/2019 09:30:00.000000,0.200574,11.242746,3.0,
10/25/2019 09:31:00.000000,0.197196,11.205264,2.6,
10/25/2019 09:32:00.000000,0.18959,11.220028,2.833333,
10/25/2019 09:33:00.000000,0.18435,11.219156,2.966667,
10/25/2019 09:34:00.000000,0.195745,11.459054,2.466667,
10/25/2019 09:35:00.000000,0.212248,11.650927,2.633333,
10/25/2019 09:36:00.000000,0.208472,11.619412,2.466667,
10/25/2019 09:37:00.000000,0.20303,11.296564,2.525,
10/25/2019 09:38:00.000000,0.204959,11.064671,2.616667,
10/25/2019 09:39:00.000000,0.17148,11.106853,2.5,
10/25/2019 09:40:00.000000,0.205327,11.06141,2.416667,
10/25/2019 09:41:00.000000,0.197002,11.227688,2.383333,
10/25/2019 09:42:00.000000,0.210391,11.54001,2.708333,
10/25/2019 09:43:00.000000,0.203771,11.964382,2.866667,
10/25/2019 09:44:00.000000,0.204721,12.263923,2.833333,
10/25/2019 09:45:00.000000,0.206615,12.495749,3.266667,
10/25/2019 09:46:00.000000,0.241668,12.870736,3.1,
10/25/2019 09:47:00.000000,0.239557,13.356047,2.9,
10/25/2019 09:48:00.000000,0.218071,14.238525,2.766667,
10/25/2019 09:49:00.000000,0.224937,14.756201,2.666667,
10/25/2019 09:50:00.000000,0.226356,15.109126,3.266667,
10/25/2019 09:51:00.000000,0.233403,15.531637,3.333333,
10/25/2019 09:52:00.000000,0.2426,16.210937,2.733333,
10/25/2019 09:53:00.000000,0.238182,16.803893,3.6,
10/25/2019 09:54:00.000000,0.263417,17.454077,3.7,
10/25/2019 09:55:00.000000,0.284729,17.418648,2.933333,
10/25/2019 09:56:00.000000,0.258766,17.271839,2.9,
10/25/2019 09:57:00.000000,0.259323,16.950312,3.466667,
10/25/2019 09:58:00.000000,0.201508,16.874735,3.466667,
10/25/2019 09:59:00.000000,0.138831,17.067682,3.366667,
10/25/2019 10:00:00.000000,0.040128,16.979705,3.033333,
10/25/2019 10:01:00.000000,0.019273,16.622804,3.366667,
10/25/2019 10:02:00.000000,0.017365,17.25705,3.733333,
10/25/2019 10:03:00.000000,0.014857,18.145626,3.933333,
10/25/2019 10:04:00.000000,0.009527,18.918816,3.566667,
10/25/2019 10:05:00.000000,0.038884,18.589826,3.7,
10/25/2019 10:06:00.000000,0.042291,18.360808,3.466667,
10/25/2019 10:07:00.000000,0.031297,17.849553,3.366667,
10/25/2019 10:08:00.000000,0.017774,17.454327,2.7,
10/25/2019 10:09:00.000000,0.063288,16.377466,3.133333,
10/25/2019 10:10:00.000000,0.181371,16.16243,3.3,
10/25/2019 10:11:00.000000,0.206903,15.62963,3.366667,
10/25/2019 10:12:00.000000,0.20591,15.523569,3.333333,
10/25/2019 10:13:00.000000,0.271773,15.636671,3.5,
10/25/2019 10:14:00.000000,0.288519,15.91476,2.833333,
10/25/2019 10:15:00.000000,0.24351,16.187034,2.633333,
10/25/2019 10:16:00.000000,0.266904,16.388097,2.466667,
10/25/2019 10:17:00.000000,0.27148,16.531176,2.7,
10/25/2019 10:18:00.000000,0.237384,16.958961,3.1,
10/25/2019 10:19:00.000000,0.228484,17.038499,2.733333,
10/25/2019 10:20:00.000000,0.214597,16.526266,2.833333,
10/25/2019 10:21:00.000000,0.20361,16.671958,2.866667,
10/25/2019 10:22:00.000000,0.214956,17.04999,2.9,
10/25/2019 10:23:00.000000,0.282857,17.319891,3.1,
10/25/2019 10:24:00.000000,0.313958,17.455253,3.1,
10/25/2019 10:25:00.000000,0.274993,16.986059,3.233333,
10/25/2019 10:26:00.000000,0.23074,17.070927,3.066667,
10/25/2019 10:27:00.000000,0.228793,17.583926,2.3,
10/25/2019 10:28:00.000000,0.239619,17.511206,2.566667,
10/25/2019 10:29:00.000000,0.258941,17.36906,2.933333,
10/25/2019 10:30:00.000000,0.392121,17.580026,3.066667,
10/25/2019 10:31:00.000000,0.274508,19.306595,3.1,
10/25/2019 10:32:00.000000,0.238422,19.774334,3.191667,
10/25/2019 10:33:00.000000,0.25871,19.90326,3.308333,
10/25/2019 10:34:00.000000,0.287968,19.561158,3.016667,
10/25/2019 10:35:00.000000,0.260853,18.256345,3.125,
10/25/2019 10:36:00.000000,0.239671,17.972197,3.325,
10/25/2019 10:37:00.000000,0.270993,18.216317,3.025,
10/25/2019 10:38:00.000000,0.27665,18.282306,3.133333,
10/25/2019 10:39:00.000000,0.257196,18.384578,3.241667,
10/25/2019 10:40:00.000000,0.252921,18.218343,3.2,
10/25/2019 10:41:00.000000,0.250908,18.638624,3.608333,
10/25/2019 10:42:00.000000,0.242848,19.975594,3.841667,
10/25/2019 10:43:00.000000,0.23175,20.687753,3.741667,
10/25/2019 10:44:00.000000,0.220116,21.619588,3.291667,
10/25/2019 10:45:00.000000,0.231474,22.319849,2.766667,
10/25/2019 10:46:00.000000,0.232283,22.474635,3.708333,
10/25/2019 10:47:00.000000,0.265609,23.265383,3.566667,
10/25/2019 10:48:00.000000,0.274049,23.540383,2.958333,
10/25/2019 10:49:00.000000,0.242608,23.186215,2.883333,
10/25/2019 10:50:00.000000,0.24742,22.461139,2.858333,
10/25/2019 10:51:00.000000,0.273569,21.818446,3.95,
10/25/2019 10:52:00.000000,0.387372,22.073781,3.941667,
10/25/2019 10:53:00.000000,0.486276,22.583282,3.4,
10/25/2019 10:54:00.000000,0.387312,21.952737,4.45,
10/25/2019 10:55:00.000000,0.308092,21.725252,3.741667,
10/25/2019 10:56:00.000000,0.325771,21.409647,2.991667,
10/25/2019 10:57:00.000000,0.297551,21.356416,3.375,
10/25/2019 10:58:00.000000,0.307355,20.991742,3.383333,
10/25/2019 10:59:00.000000,0.287055,20.242683,2.775,
10/25/2019 11:00:00.000000,0.266985,19.647427,2.691667,
10/25/2019 11:01:00.000000,0.247092,18.784097,3.891667,
10/25/2019 11:02:00.000000,0.272525,18.263187,3.608333,
10/25/2019 11:03:00.000000,0.316243,17.571018,2.958333,
10/25/2019 11:04:00.000000,0.276313,17.027128,4.341667,
10/25/2019 11:05:00.000000,0.289312,24.103318,4.016667,
10/25/2019 11:06:00.000000,0.393456,27.37185,3.041667,
10/25/2019 11:07:00.000000,0.416033,22.404273,3.291667,
10/25/2019 11:08:00.000000,0.366652,22.772046,3.033333,
10/25/2019 11:09:00.000000,0.379315,22.790656,2.875,
10/25/2019 11:10:00.000000,0.397004,23.060325,2.85,
10/25/2019 11:11:00.000000,0.384479,22.862653,2.95,
10/25/2019 11:12:00.000000,0.316214,23.317598,3.1,
10/25/2019 11:13:00.000000,0.351431,21.743529,2.9,
10/25/2019 11:14:00.000000,0.313102,21.24453,2.7,
10/25/2019 11:15:00.000000,0.285578,21.6046,2.541667,
10/25/2019 11:16:00.000000,0.265691,21.394357,2.9,
10/25/2019 11:17:00.000000,0.237906,21.229024,3.65,
10/25/2019 11:18:00.000000,0.250398,21.267884,4.35,
10/25/2019 11:19:00.000000,0.234137,21.398392,3.9,
10/25/2019 11:20:00.000000,0.248459,21.096486,3.55,
10/25/2019 11:21:00.000000,0.240578,20.506691,3.491667,
10/25/2019 11:22:00.000000,0.266513,20.260202,3.316667,
10/25/2019 11:23:00.000000,0.292788,20.65595,2.991667,
10/25/2019 11:24:00.000000,0.28409,20.520993,2.875,
10/25/2019 11:25:00.000000,0.26545,20.301426,3.5,
10/25/2019 11:26:00.000000,0.278418,20.335321,3.066667,
10/25/2019 11:27:00.000000,0.268234,20.589351,2.75,
10/25/2019 11:28:00.000000,0.275388,20.762316,2.75,
10/25/2019 11:29:00.000000,0.296383,20.44949,2.65,
10/25/2019 11:30:00.000000,0.275013,20.322783,2.975,
10/25/2019 11:31:00.000000,0.303813,20.65676,3.041667,
10/25/2019 11:32:00.000000,0.282375,20.544725,2.591667,
10/25/2019 11:33:00.000000,0.286111,20.827283,2.475,
10/25/2019 11:34:00.000000,0.329183,21.226955,2.425,
10/25/2019 11:35:00.000000,0.377466,21.511985,3.0,
10/25/2019 11:36:00.000000,0.387754,21.719949,3.208333,
10/25/2019 11:37:00.000000,0.349169,22.163037,3.35,
10/25/2019 11:38:00.000000,0.341263,22.436875,3.016667,
10/25/2019 11:39:00.000000,0.345185,22.627406,2.658333,
10/25/2019 11:40:00.000000,0.321722,22.432244,2.758333,
10/25/2019 11:41:00.000000,0.299074,22.437419,3.033333,
10/25/2019 11:42:00.000000,0.304143,22.29313,2.85,
10/25/2019 11:43:00.000000,0.273616,22.243018,2.775,
10/25/2019 11:44:00.000000,0.300714,22.134562,2.783333,
10/25/2019 11:45:00.000000,0.303608,22.25505,2.641667,
10/25/2019 11:46:00.000000,0.314699,21.976292,3.066667,
10/25/2019 11:47:00.000000,0.329126,22.07353,3.808333,
10/25/2019 11:48:00.000000,0.409623,22.590234,4.275,
10/25/2019 11:49:00.000000,0.399514,23.074506,3.525,
10/25/2019 11:50:00.000000,0.363635,22.84262,2.433333,
10/25/2019 11:51:00.000000,0.311473,22.483236,2.041667,
10/25/2019 11:52:00.000000,0.277765,23.011419,2.233333,
10/25/2019 11:53:00.000000,0.31102,24.385573,2.516667,
10/25/2019 11:54:00.000000,0.304631,28.03467,3.3,
10/25/2019 11:55:00.000000,0.284943,35.182435,3.508333,
10/25/2019 11:56:00.000000,0.283015,36.842892,3.416667,
10/25/2019 11:57:00.000000,0.275905,36.331531,3.033333,
10/25/2019 11:58:00.000000,0.271816,36.179565,2.816667,
10/25/2019 11:59:00.000000,0.276487,35.903716,2.9,
10/25/2019 12:00:00.000000,0.294463,35.172653,2.608333,
10/25/2019 12:01:00.000000,0.285219,34.101847,2.225,
10/25/2019 12:02:00.000000,0.277295,32.171696,2.508333,
10/25/2019 12:03:00.000000,0.277799,30.624374,2.391667,
10/25/2019 12:04:00.000000,0.293227,28.899061,2.216667,
10/25/2019 12:05:00.000000,0.301061,27.514212,2.708333,
10/25/2019 12:06:00.000000,0.336645,26.214409,2.825,
10/25/2019 12:07:00.000000,0.403433,25.223622,2.7,
10/25/2019 12:08:00.000000,0.503528,25.521283,3.166667,
10/25/2019 12:09:00.000000,0.52091,26.365224,3.091667,
10/25/2019 12:10:00.000000,0.492461,26.640982,3.208333,
10/25/2019 12:11:00.000000,0.485551,27.003513,3.091667,
10/25/2019 12:12:00.000000,0.482992,27.513761,3.616667,
