"","X.4","date","X.3","X.2","X.1","X","age_days.x","age_weeks.x","val.humidity","val.temperature","val.pm25_r","val.pm25_p.y","flag","PM10","Ratio"
"3727",4100,"2019-07-09 05:00:00",4100,4100,4100,4100,403,57,68.9,59.8,5.19,2.79833333333333,0,5,0.559666666666666
"3728",4101,"2019-07-09 06:00:00",4101,4101,4101,4101,403,57,56.1,64.8,6.94,3.32333333333333,0,6,0.553888888888888
"3729",4102,"2019-07-09 07:00:00",4102,4102,4102,4102,403,57,47,70.6,5.55,3.90166666666667,0,10,0.390166666666667
"3730",4103,"2019-07-09 08:00:00",4103,4103,4103,4103,403,57,36.9,77.1,3.62,2.72833333333333,0,14,0.194880952380952
"3731",4104,"2019-07-09 09:00:00",4104,4104,4104,4104,403,57,27.9,83,2.91,2.945,0,9,0.327222222222222
"3732",4105,"2019-07-09 10:00:00",4105,4105,4105,4105,403,57,23.7,88.2,2.88,2.70833333333333,0,9,0.300925925925926
"3733",4106,"2019-07-09 11:00:00",4106,4106,4106,4106,403,57,17.3,93.2,2.85,2.11666666666667,0,10,0.211666666666667
"3734",4107,"2019-07-09 12:00:00",4107,4107,4107,4107,403,57,14,98.2,2.72,2.01,0,7,0.287142857142857
"3735",4108,"2019-07-09 13:00:00",4108,4108,4108,4108,403,57,12.2,102,3.14,1.33833333333333,0,7,0.191190476190476
"3736",4109,"2019-07-09 14:00:00",4109,4109,4109,4109,403,57,11,104,3.06,1.525,0,3,0.508333333333333
"3737",4110,"2019-07-09 15:00:00",4110,4110,4110,4110,403,57,11.1,104,2.92,1.54833333333333,0,4,0.387083333333333
"3738",4111,"2019-07-09 16:00:00",4111,4111,4111,4111,403,57,10.9,101,1.87,1.19166666666667,0,4,0.297916666666667
"3739",4112,"2019-07-09 17:00:00",4112,4112,4112,4112,403,57,10.9,95.2,1.15,1.305,0,3,0.435
"3740",4113,"2019-07-09 18:00:00",4113,4113,4113,4113,403,57,13.2,90.1,1.31,1.31,0,4,0.3275
"3741",4114,"2019-07-09 20:00:00",4114,4114,4114,4114,403,57,20.3,81.8,2.78,2.43166666666667,0,4,0.607916666666668
"3742",4115,"2019-07-09 21:00:00",4115,4115,4115,4115,403,57,39.8,75.7,4.52,2.88666666666667,0,8,0.360833333333334
"3743",4116,"2019-07-09 22:00:00",4116,4116,4116,4116,403,57,45.7,72.2,4.5,3.12333333333333,0,6,0.520555555555555
"3744",4117,"2019-07-09 23:00:00",4117,4117,4117,4117,403,57,52.3,69.1,4.44,3.05,0,6,0.508333333333333
"3745",4118,"2019-07-10 01:00:00",4118,4118,4118,4118,404,57,61.8,65.6,4.84,2.55,0,5,0.51
"3746",4119,"2019-07-10 02:00:00",4119,4119,4119,4119,404,57,60.2,65.3,4.75,2.34666666666667,0,4,0.586666666666667
"3747",4120,"2019-07-10 03:00:00",4120,4120,4120,4120,404,57,62.4,63.3,4.54,2.71166666666667,0,4,0.677916666666668
"3748",4121,"2019-07-10 04:00:00",4121,4121,4121,4121,404,57,66.3,61.4,5.28,3.04833333333333,0,4,0.762083333333332
"3749",4122,"2019-07-10 05:00:00",4122,4122,4122,4122,404,57,70.6,61.4,6.09,3.71833333333333,0,5,0.743666666666666
"3750",4123,"2019-07-10 06:00:00",4123,4123,4123,4123,404,57,57.4,66,5.36,3.31166666666667,0,7,0.473095238095239
"3751",4124,"2019-07-10 07:00:00",4124,4124,4124,4124,404,57,49.8,69.8,5.25,3.30333333333333,0,7,0.471904761904761
"3752",4125,"2019-07-10 08:00:00",4125,4125,4125,4125,404,57,45.6,74.7,7.09,3.72333333333333,0,6,0.620555555555555
"3753",4126,"2019-07-10 09:00:00",4126,4126,4126,4126,404,57,39.7,78.2,6.41,4.00666666666667,0,8,0.500833333333334
"3754",4127,"2019-07-10 10:00:00",4127,4127,4127,4127,404,57,32.3,82,5.18,3.73166666666667,0,11,0.339242424242425
"3755",4128,"2019-07-10 11:00:00",4128,4128,4128,4128,404,57,26.9,87,4.67,3.46666666666667,0,11,0.315151515151515
"3756",4129,"2019-07-10 12:00:00",4129,4129,4129,4129,404,57,24.2,91.1,4.5,3.09166666666667,0,11,0.281060606060606
"3757",4130,"2019-07-10 13:00:00",4130,4130,4130,4130,404,57,22,96.2,4.69,2.94,0,10,0.294
"3758",4131,"2019-07-10 14:00:00",4131,4131,4131,4131,404,57,20.4,99.8,4.65,2.555,0,9,0.283888888888889
"3759",4132,"2019-07-10 15:00:00",4132,4132,4132,4132,404,57,20.2,100,4.48,2.225,0,8,0.278125
"3760",4133,"2019-07-10 16:00:00",4133,4133,4133,4133,404,57,20.6,99.5,4.25,2.36166666666667,0,6,0.393611111111112
"3761",4134,"2019-07-10 17:00:00",4134,4134,4134,4134,404,57,22,95.1,4.93,2.73333333333333,0,7,0.39047619047619
"3762",4135,"2019-07-10 18:00:00",4135,4135,4135,4135,404,57,25.7,88.6,4.78,3.13333333333333,0,9,0.348148148148148
"3763",4136,"2019-07-10 19:00:00",4136,4136,4136,4136,404,57,30.3,83.6,5.48,2.82166666666667,0,10,0.282166666666667
"3764",4137,"2019-07-10 20:00:00",4137,4137,4137,4137,404,57,39,79.3,4.99,3.96333333333333,0,8,0.495416666666666
"3765",4138,"2019-07-10 21:00:00",4138,4138,4138,4138,404,57,44.8,75.2,4.46,3.97833333333333,0,9,0.442037037037037
"3766",4139,"2019-07-10 22:00:00",4139,4139,4139,4139,404,57,46.5,73.2,4.66,3.44666666666667,0,9,0.382962962962963
"3767",4140,"2019-07-10 23:00:00",4140,4140,4140,4140,404,57,49.2,70.9,4.99,3.56333333333333,0,7,0.509047619047619
"3768",4141,"2019-07-11 00:00:00",4141,4141,4141,4141,405,57,53.3,69.5,6.71,3.84666666666667,0,4,0.961666666666667
"3769",4142,"2019-07-11 01:00:00",4142,4142,4142,4142,405,57,55.9,68.7,7.7,3.74833333333333,0,8,0.468541666666666
"3770",4143,"2019-07-11 02:00:00",4143,4143,4143,4143,405,57,58.8,67.1,7.76,3.6,0,7,0.514285714285714
"3771",4144,"2019-07-11 03:00:00",4144,4144,4144,4144,405,57,58.6,66.1,8.59,3.89166666666667,0,7,0.555952380952381
"3772",4145,"2019-07-11 04:00:00",4145,4145,4145,4145,405,57,65.1,63.8,9.51,4.12166666666667,0,6,0.686944444444445
"3773",4146,"2019-07-11 05:00:00",4146,4146,4146,4146,405,57,62.1,65.2,9.76,4.67666666666667,0,7,0.668095238095239
"3774",4147,"2019-07-11 06:00:00",4147,4147,4147,4147,405,57,52.5,70.6,9.84,5.40666666666667,0,9,0.600740740740741
"3775",4148,"2019-07-11 07:00:00",4148,4148,4148,4148,405,57,42.2,76.8,8.74,5.80666666666667,0,13,0.446666666666667
"3776",4149,"2019-07-11 08:00:00",4149,4149,4149,4149,405,57,32,84.9,7.4,4.745,0,15,0.316333333333333
"3777",4150,"2019-07-11 09:00:00",4150,4150,4150,4150,405,57,23.8,95.9,7.68,5.535,0,15,0.369
"3778",4151,"2019-07-11 10:00:00",4151,4151,4151,4151,405,57,18.3,103,8.09,5.19833333333333,0,15,0.346555555555555
"3779",4152,"2019-07-11 11:00:00",4152,4152,4152,4152,405,57,12.4,106,3.67,2.605,0,19,0.137105263157895
"3780",4153,"2019-07-11 12:00:00",4153,4153,4153,4153,405,57,12,105,3.7,1.95666666666667,0,8,0.244583333333334
"3781",4154,"2019-07-11 13:00:00",4154,4154,4154,4154,405,57,11.8,107,3.87,1.975,0,6,0.329166666666667
"3782",4155,"2019-07-11 14:00:00",4155,4155,4155,4155,405,57,11.7,107,3.77,2.00166666666667,0,6,0.333611111111112
"3783",4156,"2019-07-11 15:00:00",4156,4156,4156,4156,405,57,11.6,108,4.15,1.96166666666667,0,5,0.392333333333334
"3784",4157,"2019-07-11 16:00:00",4157,4157,4157,4157,405,57,14.2,101,4.9,2.60666666666667,0,6,0.434444444444445
"3785",4158,"2019-07-11 18:00:00",4158,4158,4158,4158,405,57,17.2,92.8,5.92,2.19166666666667,0,6,0.365277777777778
"3786",4159,"2019-07-11 19:00:00",4159,4159,4159,4159,405,57,20.3,89.1,5.56,3.295,0,6,0.549166666666667
"3787",4160,"2019-07-11 20:00:00",4160,4160,4160,4160,405,57,28.5,82.3,4,4.285,0,11,0.389545454545455
"3788",4161,"2019-07-11 21:00:00",4161,4161,4161,4161,405,57,24.9,81.8,2.54,1.51,0,16,0.094375
"3789",4162,"2019-07-11 22:00:00",4162,4162,4162,4162,405,57,28.2,79.3,1.93,1.65,0,3,0.55
"3790",4163,"2019-07-11 23:00:00",4163,4163,4163,4163,405,57,29.5,76.2,2.66,1.96833333333333,0,4,0.492083333333332
"3791",4164,"2019-07-12 00:00:00",4164,4164,4164,4164,406,58,30,75.8,4,1.97,0,7,0.281428571428571
"3792",4165,"2019-07-12 01:00:00",4165,4165,4165,4165,406,58,30.4,74.8,2.96,1.5,0,4,0.375
"3793",4166,"2019-07-12 02:00:00",4166,4166,4166,4166,406,58,30.8,74.5,2.53,1.445,0,3,0.481666666666667
"3794",4167,"2019-07-12 03:00:00",4167,4167,4167,4167,406,58,33.2,73.3,2.64,1.54,0,3,0.513333333333333
"3795",4168,"2019-07-12 04:00:00",4168,4168,4168,4168,406,58,34.9,71.4,3.38,2.02333333333333,0,3,0.674444444444443
"3796",4169,"2019-07-12 05:00:00",4169,4169,4169,4169,406,58,34.8,71,4.44,2.475,0,4,0.61875
"3797",4170,"2019-07-12 06:00:00",4170,4170,4170,4170,406,58,32.5,74.3,5.25,3.76333333333333,0,5,0.752666666666666
"3798",4171,"2019-07-12 07:00:00",4171,4171,4171,4171,406,58,29.1,79.8,5.3,3.43833333333333,0,11,0.312575757575757
"3799",4172,"2019-07-12 08:00:00",4172,4172,4172,4172,406,58,23.5,88.4,5.49,2.89666666666667,0,14,0.206904761904762
"3800",4173,"2019-07-12 09:00:00",4173,4173,4173,4173,406,58,19.7,95.6,6.05,3.74666666666667,0,9,0.416296296296297
"3801",4174,"2019-07-12 10:00:00",4174,4174,4174,4174,406,58,17.6,98.7,5.11,2.72,0,15,0.181333333333333
"3802",4175,"2019-07-12 11:00:00",4175,4175,4175,4175,406,58,17.4,100,5.83,2.81666666666667,0,8,0.352083333333334
"3803",4176,"2019-07-12 12:00:00",4176,4176,4176,4176,406,58,16.3,105,9.94,3.12833333333333,0,8,0.391041666666666
"3804",4177,"2019-07-12 13:00:00",4177,4177,4177,4177,406,58,19.6,101,6.27,4.27,0,10,0.427
"3805",4178,"2019-07-12 14:00:00",4178,4178,4178,4178,406,58,19.4,101,4.95,3.26333333333333,0,16,0.203958333333333
"3806",4179,"2019-07-12 15:00:00",4179,4179,4179,4179,406,58,21.5,92.6,3.33,2.74666666666667,0,12,0.228888888888889
"3807",4180,"2019-07-12 16:00:00",4180,4180,4180,4180,406,58,21.8,94.5,3.52,3.38,0,14,0.241428571428571
"3808",4181,"2019-07-12 17:00:00",4181,4181,4181,4181,406,58,27.5,85.2,3.72,2.82166666666667,0,14,0.201547619047619
"3809",4182,"2019-07-12 18:00:00",4182,4182,4182,4182,406,58,30.2,82.3,2.13,1.725,0,10,0.1725
"3810",4183,"2019-07-12 19:00:00",4183,4183,4183,4183,406,58,31.5,80.3,2.25,1.59833333333333,0,5,0.319666666666666
"3811",4184,"2019-07-12 20:00:00",4184,4184,4184,4184,406,58,33.9,78.5,2.79,1.925,0,4,0.48125
"3812",4185,"2019-07-12 21:00:00",4185,4185,4185,4185,406,58,37.9,75.2,5.37,2.49166666666667,0,4,0.622916666666667
"3813",4186,"2019-07-12 22:00:00",4186,4186,4186,4186,406,58,45.9,72.2,8.32,3.52166666666667,0,5,0.704333333333334
"3814",4187,"2019-07-12 23:00:00",4187,4187,4187,4187,406,58,49,70,8.4,4.175,0,7,0.596428571428571
"3815",4189,"2019-07-13 01:00:00",4189,4189,4189,4189,407,58,48.5,69.5,7.04,2.76333333333333,0,5,0.552666666666666
"3816",4190,"2019-07-13 02:00:00",4190,4190,4190,4190,407,58,47.7,68.1,5.5,2.73833333333333,0,5,0.547666666666666
"3817",4191,"2019-07-13 03:00:00",4191,4191,4191,4191,407,58,52.1,65.6,4.84,2.67666666666667,0,4,0.669166666666667
"3818",4192,"2019-07-13 04:00:00",4192,4192,4192,4192,407,58,56.5,63.9,5.41,4.39166666666667,0,5,0.878333333333334
"3819",4193,"2019-07-13 05:00:00",4193,4193,4193,4193,407,58,59.1,65.5,9,5.10666666666667,0,11,0.464242424242425
"3820",4194,"2019-07-13 06:00:00",4194,4194,4194,4194,407,58,55.3,69.7,9.92,5.44666666666667,0,12,0.453888888888889
"3821",4195,"2019-07-13 07:00:00",4195,4195,4195,4195,407,58,48.3,74.5,9.03,5.91,0,11,0.537272727272727
"3822",4196,"2019-07-13 08:00:00",4196,4196,4196,4196,407,58,39.3,80.9,9.56,5.15333333333333,0,15,0.343555555555555
"3823",4197,"2019-07-13 09:00:00",4197,4197,4197,4197,407,58,30.2,88.5,9.71,3.225,0,11,0.293181818181818
"3824",4198,"2019-07-13 10:00:00",4198,4198,4198,4198,407,58,23.1,96.2,8.27,2.76333333333333,0,7,0.394761904761904
"3825",4199,"2019-07-13 11:00:00",4199,4199,4199,4199,407,58,19,101,6.28,1.94,0,7,0.277142857142857
"3826",4200,"2019-07-13 12:00:00",4200,4200,4200,4200,407,58,13.6,103,3.18,1.28333333333333,0,5,0.256666666666666
"3827",4201,"2019-07-13 13:00:00",4201,4201,4201,4201,407,58,11,111,2.32,1.04166666666667,0,3,0.347222222222223
"3828",4203,"2019-07-13 15:00:00",4203,4203,4203,4203,407,58,23.8,95.4,6.27,2.72666666666667,0,10,0.272666666666667
"3829",4204,"2019-07-13 16:00:00",4204,4204,4204,4204,407,58,23.4,93.2,5.19,2.86166666666667,0,7,0.408809523809524
"3830",4205,"2019-07-13 17:00:00",4205,4205,4205,4205,407,58,30.2,87.3,5.53,2.925,0,8,0.365625
"3831",4206,"2019-07-13 18:00:00",4206,4206,4206,4206,407,58,76.7,69.5,7.78,4.69333333333333,0,10,0.469333333333333
"3832",4207,"2019-07-13 19:00:00",4207,4207,4207,4207,407,58,92.4,66.9,8.7,3.74333333333333,0,8,0.467916666666666
"3833",4208,"2019-07-13 20:00:00",4208,4208,4208,4208,407,58,95.8,68.9,14.9,3.54166666666667,0,5,0.708333333333334
"3834",4209,"2019-07-13 21:00:00",4209,4209,4209,4209,407,58,92.2,70.4,16.9,2.665,0,5,0.533
"3835",4210,"2019-07-13 22:00:00",4210,4210,4210,4210,407,58,77.5,69.6,7.82,2.88666666666667,0,4,0.721666666666667
"3836",4211,"2019-07-13 23:00:00",4211,4211,4211,4211,407,58,70.1,69.2,5.24,1.8,0,4,0.45
"3837",4212,"2019-07-14 00:00:00",4212,4212,4212,4212,408,58,63.1,69.5,4.9,1.52666666666667,0,2,0.763333333333335
"3838",4213,"2019-07-14 01:00:00",4213,4213,4213,4213,408,58,61.9,68.4,4.14,1.40166666666667,0,2,0.700833333333335
"3839",4214,"2019-07-14 02:00:00",4214,4214,4214,4214,408,58,60.7,68.2,4.42,1.815,0,2,0.9075
"3840",4216,"2019-07-14 04:00:00",4216,4216,4216,4216,408,58,56.2,68.3,4.36,1.96666666666667,0,3,0.655555555555557
"3841",4217,"2019-07-14 05:00:00",4217,4217,4217,4217,408,58,56.6,68.7,4.64,1.92833333333333,0,3,0.642777777777777
"3842",4218,"2019-07-14 06:00:00",4218,4218,4218,4218,408,58,52.2,71.9,5.3,2.11,0,3,0.703333333333333
"3843",4219,"2019-07-14 07:00:00",4219,4219,4219,4219,408,58,45.1,77.5,5.86,2.12333333333333,0,4,0.530833333333332
"3844",4220,"2019-07-14 08:00:00",4220,4220,4220,4220,408,58,36.2,86.1,5.94,2.23166666666667,0,3,0.74388888888889
"3845",4221,"2019-07-14 09:00:00",4221,4221,4221,4221,408,58,28.6,94.1,6.4,2.04833333333333,0,3,0.682777777777777
"3846",4222,"2019-07-14 10:00:00",4222,4222,4222,4222,408,58,22.6,97.7,4.64,1.33833333333333,0,4,0.334583333333333
"3847",4223,"2019-07-14 12:00:00",4223,4223,4223,4223,408,58,25.6,91.4,4.73,1.47166666666667,0,2,0.735833333333335
"3848",4224,"2019-07-14 13:00:00",4224,4224,4224,4224,408,58,31.7,86.9,4.22,1.46166666666667,0,3,0.487222222222223
"3849",4225,"2019-07-14 14:00:00",4225,4225,4225,4225,408,58,33.5,86.3,3.52,1.56666666666667,0,3,0.522222222222223
"3850",4226,"2019-07-14 15:00:00",4226,4226,4226,4226,408,58,28.6,93,3.65,1.34333333333333,0,3,0.447777777777777
"3851",4227,"2019-07-14 16:00:00",4227,4227,4227,4227,408,58,27.4,91.1,5.07,1.56666666666667,0,2,0.783333333333335
"3852",4228,"2019-07-14 17:00:00",4228,4228,4228,4228,408,58,31,86.6,6.05,1.78333333333333,0,3,0.594444444444443
"3853",4229,"2019-07-14 18:00:00",4229,4229,4229,4229,408,58,35.7,83.5,6.37,2.09,0,4,0.5225
"3854",4230,"2019-07-14 19:00:00",4230,4230,4230,4230,408,58,38.2,81.2,6.59,2.00833333333333,0,5,0.401666666666666
"3855",4231,"2019-07-14 20:00:00",4231,4231,4231,4231,408,58,40.1,79.6,4.7,1.75333333333333,0,4,0.438333333333333
"3856",4232,"2019-07-14 21:00:00",4232,4232,4232,4232,408,58,43.6,77.8,5.09,1.87833333333333,0,3,0.62611111111111
"3857",4233,"2019-07-14 22:00:00",4233,4233,4233,4233,408,58,45,76.1,3.95,1.675,0,3,0.558333333333333
"3858",4234,"2019-07-14 23:00:00",4234,4234,4234,4234,408,58,50.4,73.2,3.99,1.56,0,3,0.52
"3859",4235,"2019-07-15 00:00:00",4235,4235,4235,4235,409,58,55.9,70.4,5.97,1.755,0,6,0.2925
"3860",4236,"2019-07-15 01:00:00",4236,4236,4236,4236,409,58,57.3,69.1,5.46,1.57333333333333,0,2,0.786666666666665
"3861",4237,"2019-07-15 02:00:00",4237,4237,4237,4237,409,58,58,67.7,5.16,1.53833333333333,0,2,0.769166666666665
"3862",4238,"2019-07-15 03:00:00",4238,4238,4238,4238,409,58,63.4,65.6,5.27,2.055,0,3,0.685
"3863",4239,"2019-07-15 04:00:00",4239,4239,4239,4239,409,58,67.3,64.7,5.93,2.46333333333333,0,3,0.82111111111111
"3864",4240,"2019-07-15 05:00:00",4240,4240,4240,4240,409,58,68.1,65.7,6.58,2.93666666666667,0,4,0.734166666666668
"3865",4241,"2019-07-15 06:00:00",4241,4241,4241,4241,409,58,56.3,71,8.91,3.28166666666667,0,5,0.656333333333334
"3866",4242,"2019-07-15 07:00:00",4242,4242,4242,4242,409,58,44,76.8,6.6,3.98166666666667,0,10,0.398166666666667
"3867",4243,"2019-07-15 08:00:00",4243,4243,4243,4243,409,58,34.2,83.9,5.67,3.67333333333333,0,15,0.244888888888889
"3868",4244,"2019-07-15 10:00:00",4244,4244,4244,4244,409,58,20.1,102,5,1.86333333333333,0,7,0.266190476190476
"3869",4245,"2019-07-15 11:00:00",4245,4245,4245,4245,409,58,19.3,103,5.38,2.63,0,5,0.526
"3870",4246,"2019-07-15 12:00:00",4246,4246,4246,4246,409,58,24.6,97.5,6.49,2.72666666666667,0,11,0.247878787878788
"3871",4247,"2019-07-15 13:00:00",4247,4247,4247,4247,409,58,27.4,91.5,5.2,2.905,0,8,0.363125
"3872",4248,"2019-07-15 14:00:00",4248,4248,4248,4248,409,58,29.8,86.7,4.63,3.08333333333333,0,9,0.342592592592592
"3873",4249,"2019-07-15 15:00:00",4249,4249,4249,4249,409,58,28.7,89.2,3.13,2.06,0,10,0.206
"3874",4250,"2019-07-15 16:00:00",4250,4250,4250,4250,409,58,42.4,83.2,5.32,3.23,0,6,0.538333333333333
"3875",4251,"2019-07-15 17:00:00",4251,4251,4251,4251,409,58,50,76.6,3.85,1.735,0,10,0.1735
"3876",4252,"2019-07-15 18:00:00",4252,4252,4252,4252,409,58,62.1,74.2,6.06,2.145,0,3,0.715
"3877",4253,"2019-07-15 19:00:00",4253,4253,4253,4253,409,58,62.8,73.3,7.91,2.41166666666667,0,4,0.602916666666668
"3878",4254,"2019-07-15 20:00:00",4254,4254,4254,4254,409,58,60.2,72.6,7.05,2.43666666666667,0,4,0.609166666666668
"3879",4255,"2019-07-15 21:00:00",4255,4255,4255,4255,409,58,63.2,72.3,7.74,2.245,0,4,0.56125
"3880",4256,"2019-07-15 22:00:00",4256,4256,4256,4256,409,58,63,71.6,8.15,2.55333333333333,0,4,0.638333333333333
"3881",4257,"2019-07-15 23:00:00",4257,4257,4257,4257,409,58,68.6,69.9,8.46,3.14,0,5,0.628
"3882",4258,"2019-07-16 00:00:00",4258,4258,4258,4258,410,58,62.4,70.1,7.07,2.46,0,4,0.615
"3883",4259,"2019-07-16 01:00:00",4259,4259,4259,4259,410,58,63,67.9,5.46,2.605,0,4,0.65125
"3884",4260,"2019-07-16 02:00:00",4260,4260,4260,4260,410,58,66.8,66.3,5.9,2.76833333333333,0,5,0.553666666666666
"3885",4261,"2019-07-16 03:00:00",4261,4261,4261,4261,410,58,74.1,64.3,6.61,2.385,0,5,0.477
"3886",4263,"2019-07-16 05:00:00",4263,4263,4263,4263,410,58,78.4,63.5,7.91,4.18,0,5,0.836
"3887",4264,"2019-07-16 06:00:00",4264,4264,4264,4264,410,58,58.9,68.9,6.86,3.64666666666667,0,8,0.455833333333334
"3888",4265,"2019-07-16 10:00:00",4265,4265,4265,4265,410,58,30.6,93.2,10.5,4.24833333333333,0,11,0.386212121212121
"3889",4266,"2019-07-16 11:00:00",4266,4266,4266,4266,410,58,24.5,100,10.1,4.35833333333333,0,10,0.435833333333333
"3890",4267,"2019-07-16 12:00:00",4267,4267,4267,4267,410,58,19.7,103,7.23,3.17666666666667,0,13,0.244358974358975
"3891",4268,"2019-07-16 13:00:00",4268,4268,4268,4268,410,58,17,102,4.4,1.82333333333333,0,12,0.151944444444444
"3892",4269,"2019-07-16 14:00:00",4269,4269,4269,4269,410,58,16.9,104,3.89,1.96666666666667,0,6,0.327777777777778
"3893",4270,"2019-07-16 15:00:00",4270,4270,4270,4270,410,58,15.8,105,3.74,2.22666666666667,0,7,0.318095238095239
"3894",4271,"2019-07-16 16:00:00",4271,4271,4271,4271,410,58,18.6,101,3.31,1.58833333333333,0,8,0.198541666666666
"3895",4272,"2019-07-16 17:00:00",4272,4272,4272,4272,410,58,18,100,3.15,1.46333333333333,0,5,0.292666666666666
"3896",4273,"2019-07-16 18:00:00",4273,4273,4273,4273,410,58,22.5,92.4,3.47,1.31666666666667,0,5,0.263333333333334
"3897",4274,"2019-07-16 19:00:00",4274,4274,4274,4274,410,58,27.6,88.1,3.25,1.45833333333333,0,4,0.364583333333332
"3898",4275,"2019-07-16 20:00:00",4275,4275,4275,4275,410,58,30.5,84.6,3.08,1.53333333333333,0,4,0.383333333333333
"3899",4276,"2019-07-16 21:00:00",4276,4276,4276,4276,410,58,34.1,81.6,2.4,1.395,0,4,0.34875
"3900",4277,"2019-07-16 22:00:00",4277,4277,4277,4277,410,58,37.2,79.2,2.39,1.20666666666667,0,4,0.301666666666668
"3901",4278,"2019-07-16 23:00:00",4278,4278,4278,4278,410,58,35.8,79.1,2.44,1.49333333333333,0,2,0.746666666666665
"3902",4279,"2019-07-17 00:00:00",4279,4279,4279,4279,411,58,35,79.2,2.07,1.35666666666667,0,7,0.193809523809524
"3903",4280,"2019-07-17 01:00:00",4280,4280,4280,4280,411,58,36.6,77.8,1.83,1.17,0,4,0.2925
"3904",4281,"2019-07-17 02:00:00",4281,4281,4281,4281,411,58,37,77.5,2.19,1.24166666666667,0,2,0.620833333333335
"3905",4282,"2019-07-17 03:00:00",4282,4282,4282,4282,411,58,36.6,76.6,2.3,1.50166666666667,0,3,0.500555555555557
"3906",4283,"2019-07-17 04:00:00",4283,4283,4283,4283,411,58,35.2,75.8,2.07,1.71166666666667,0,3,0.570555555555557
"3907",4284,"2019-07-17 05:00:00",4284,4284,4284,4284,411,58,37.8,75.3,3.12,2.24666666666667,0,4,0.561666666666668
"3908",4285,"2019-07-17 06:00:00",4285,4285,4285,4285,411,58,36.1,78.3,5.77,3.25666666666667,0,6,0.542777777777778
"3909",4286,"2019-07-17 07:00:00",4286,4286,4286,4286,411,58,30.2,83.6,5.24,3.00166666666667,0,11,0.272878787878788
"3910",4287,"2019-07-17 11:00:00",4287,4287,4287,4287,411,58,14.7,106,7.14,2.91333333333333,0,6,0.485555555555555
"3911",4288,"2019-07-17 12:00:00",4288,4288,4288,4288,411,58,14.4,105,7.04,2.78666666666667,0,7,0.398095238095239
"3912",4289,"2019-07-17 13:00:00",4289,4289,4289,4289,411,58,15.1,102,6.5,2.89333333333333,0,7,0.413333333333333
"3913",4290,"2019-07-17 14:00:00",4290,4290,4290,4290,411,58,13.2,106,7.03,3.06666666666667,0,7,0.438095238095239
"3914",4291,"2019-07-17 15:00:00",4291,4291,4291,4291,411,58,14.2,103,8.25,3.08833333333333,0,9,0.343148148148148
